# fylite/ids-table/1
# dd_version 4.1.1
# ids transport_solver_numerics
# columns path kind ndim units coordinates same_as alternatives
boundary_conditions_ggd/electrons/particles/identifier/index	I	0				
boundary_conditions_ggd/electrons/particles/identifier/description	T	0				
boundary_conditions_ggd/electrons/particles/grid_index	I	0				
boundary_conditions_ggd/electrons/particles/grid_subset_index	I	0				
boundary_conditions_ggd/electrons/particles/values	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/electrons/energy	A	1	W.m^-3	1...N		
boundary_conditions_ggd/electrons/energy/identifier	S	0	eV			
boundary_conditions_ggd/electrons/energy/identifier/name	T	0				
boundary_conditions_ggd/electrons/energy/identifier/index	I	0				
boundary_conditions_ggd/electrons/energy/identifier/description	T	0				
boundary_conditions_ggd/electrons/energy/grid_index	I	0				
boundary_conditions_ggd/electrons/energy/grid_subset_index	I	0				
boundary_conditions_ggd/electrons/energy/values	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/ion	A	1		1...N		
boundary_conditions_ggd/ion/a	F	0	u			
boundary_conditions_ggd/ion/z_ion	F	0	e			
boundary_conditions_ggd/ion/z_n	F	0	e			
boundary_conditions_ggd/ion/name	T	0				
boundary_conditions_ggd/ion/particles	A	1	m^-3.s^-1	1...N		
boundary_conditions_ggd/ion/particles/identifier	S	0	eV			
boundary_conditions_ggd/ion/particles/identifier/name	T	0				
boundary_conditions_ggd/ion/particles/identifier/index	I	0				
boundary_conditions_ggd/ion/particles/identifier/description	T	0				
boundary_conditions_ggd/ion/particles/grid_index	I	0				
boundary_conditions_ggd/ion/particles/grid_subset_index	I	0				
boundary_conditions_ggd/ion/particles/values	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/ion/energy	A	1	W.m^-3	1...N		
boundary_conditions_ggd/ion/energy/identifier	S	0	eV			
boundary_conditions_ggd/ion/energy/identifier/name	T	0				
boundary_conditions_ggd/ion/energy/identifier/index	I	0				
boundary_conditions_ggd/ion/energy/identifier/description	T	0				
boundary_conditions_ggd/ion/energy/grid_index	I	0				
boundary_conditions_ggd/ion/energy/grid_subset_index	I	0				
boundary_conditions_ggd/ion/energy/values	F	2	mixed	1...N|1...N		
boundary_conditions_ggd/ion/multiple_states_flag	I	0				
boundary_conditions_ggd/ion/state	A	1		1...N		
boundary_conditions_ggd/ion/state/z_min	F	0	e			
boundary_conditions_ggd/ion/state/z_max	F	0	e			
boundary_conditions_ggd/ion/state/name	T	0				
boundary_conditions_ggd/ion/state/vibrational_level	F	0	e			
boundary_conditions_ggd/ion/state/vibrational_mode	T	0				
boundary_conditions_ggd/ion/state/is_neutral	I	0				
boundary_conditions_ggd/ion/state/neutral_type	S	0				
boundary_conditions_ggd/ion/state/neutral_type/name	T	0				
boundary_conditions_ggd/ion/state/neutral_type/index	I	0				
boundary_conditions_ggd/ion/state/neutral_type/description	T	0				
boundary_conditions_ggd/ion/state/electron_configuration	T	0				
boundary_conditions_ggd/ion/state/particles	A	1	m^-3.s^-1	1...N		
boundary_conditions_ggd/ion/state/particles/identifier	S	0	eV			
boundary_conditions_ggd/ion/state/particles/identifier/name	T	0				
boundary_conditions_ggd/ion/state/particles/identifier/index	I	0				
boundary_conditions_ggd/ion/state/particles/identifier/description	T	0				
boundary_conditions_ggd/ion/state/particles/grid_index	I	0				
boundary_conditions_ggd/ion/state/particles/grid_subset_index	I	0				
